TQAESD,QAESD,TQAESE,QAESE,TQMATH,QMATH,TQBITCNT,QBITCNT,TQCRC,QCRC,TQDIJK,QDIJK,TQFFT,QFFT,TQGSMD,QGSMD,TQMXM,QMXM,TQQSORT,QQSORT,TQSHA,QSHA,TQSSEARCH,QSSEARCH,TQSUSANC,QSUSANC,TQSUSANE,QSUSANE,TQSUSANS,QSUSANS
4808097,0.56192,4581645,0.53166,13992930,0.46639,11373201,0.4043,6865704,0.32496,10483926,0.44838,12264981,0.29949,1473942,0.62722,5373726,0.39442,3989463,0.49827,1644783,0.69785,1078152,0.56085,373746,0.25992,321141,0.86127,3913812,0.71157
4813608,0.56117,4581645,0.53033,14537517,0.4556,11301057,0.40529,6865203,0.32488,10490940,0.44742,12316584,0.3032,1476447,0.62333,5294067,0.44139,4018020,0.50249,1644282,0.69466,827652,0.53264,373746,0.26202,321141,0.86962,3940866,0.70959
4816113,0.56117,4549080,0.53239,14420283,0.45582,11389233,0.40377,6865203,0.32488,10561080,0.44734,12140733,0.29715,1473942,0.62008,5332143,0.37047,4020024,0.50906,1643280,0.69158,1023042,0.54185,373746,0.26411,319137,0.86667,3940866,0.71238
4816614,0.56147,4537056,0.5333,14258460,0.46055,11399253,0.40408,6865704,0.32487,10396251,0.44791,12358167,0.29907,1480956,0.62801,5370720,0.41243,4054593,0.49741,1650795,0.69658,784065,0.54122,372744,0.25732,319137,0.86948,3942870,0.70983
4813608,0.56135,4533549,0.53323,14145234,0.46843,11362179,0.40396,6865203,0.32491,10535529,0.4466,12337626,0.29911,1476447,0.62541,5325129,0.37054,4048080,0.50004,1642779,0.69501,1011519,0.58278,375750,0.25734,318636,0.86624,3945375,0.70972
4834650,0.55933,4532046,0.53319,14391225,0.45585,11334624,0.40496,6865704,0.32478,10522002,0.44709,12279009,0.30358,1473942,0.62176,5496972,0.38378,4064613,0.50173,1643280,0.69238,1002000,0.40918,373746,0.26187,327153,0.87049,3943371,0.71202
4877736,0.55926,4534551,0.53362,14412267,0.45772,11278512,0.40574,6863700,0.32488,10477413,0.44726,12407766,0.30305,1480455,0.62888,5496972,0.42843,4160304,0.49997,1642779,0.69086,866730,0.55694,374247,0.26152,326151,0.81227,3945375,0.71382
4821123,0.56063,4541064,0.53335,14505453,0.45848,11345145,0.40475,6865704,0.32478,10483425,0.44776,12187827,0.29777,1481457,0.62082,5491461,0.36795,4085154,0.49834,1642779,0.68863,999996,0.53631,375750,0.26255,319137,0.86903,3938862,0.71035
4810101,0.56126,4581645,0.53086,14123190,0.46483,11296047,0.40492,6865203,0.32491,10339638,0.4471,12409269,0.30086,1344684,0.40466,5457894,0.40314,4111206,0.49887,1645785,0.69123,880758,0.55119,373746,0.26553,319137,0.86163,3948381,0.71201
4811103,0.56083,4589661,0.53007,14414271,0.4573,11284023,0.40509,6864201,0.32494,10429818,0.44779,12481914,0.30334,2364219,0.42569,5369217,0.36976,4085655,0.50079,1644282,0.68952,994485,0.54148,373746,0.26553,318135,0.85568,3953391,0.71361
4819620,0.56126,4537056,0.53383,14122188,0.45717,11230416,0.40647,6865704,0.32488,10378716,0.44846,12341634,0.29804,1925844,0.56805,5454888,0.37448,4030545,0.49349,1644783,0.68647,884766,0.44951,371241,0.25645,319638,0.85054,3946878,0.70847
4814109,0.56107,4536555,0.53336,14270985,0.46375,11308572,0.40508,6865203,0.32496,10334127,0.44951,12195342,0.30022,1794081,0.55746,5376231,0.42104,3978942,0.50566,1643280,0.68456,941880,0.56454,462423,0.27474,319137,0.85939,3948381,0.71029
4814610,0.56087,4533048,0.53308,14058561,0.46537,11422299,0.4037,6865704,0.32494,10284027,0.44905,12201855,0.30176,1482960,0.59903,5409297,0.36932,4010004,0.49279,1650795,0.70492,1047090,0.52537,444888,0.29215,320640,0.85915,3949884,0.71225
4851684,0.55803,4532547,0.5331,14269482,0.45579,11356167,0.40438,6879732,0.32424,10376211,0.44783,12351654,0.29918,1470435,0.6202,5295069,0.39669,4026036,0.49966,1662318,0.69767,833664,0.5377,452403,0.29483,321642,0.86682,3947379,0.71407
4869219,0.56107,4535553,0.53415,14223891,0.45586,11340135,0.4043,6865704,0.32498,10565589,0.44846,12488928,0.29929,1484964,0.61961,5500980,0.43649,4068120,0.50245,1656306,0.69301,1032060,0.53908,444387,0.28174,318636,0.86938,3945876,0.70853
4811604,0.56172,4549581,0.53251,13856157,0.47356,11284023,0.40489,6865203,0.32499,10600659,0.44993,12286023,0.30508,1500996,0.60973,5282544,0.37117,4045575,0.49929,1662819,0.69574,839676,0.55103,466431,0.2764,319137,0.8678,3950886,0.70961
4809600,0.56137,4581144,0.53144,14400243,0.45661,11362179,0.40416,6862698,0.32508,10573605,0.44987,12315582,0.29775,1474944,0.62328,5378235,0.4122,4041567,0.50362,1652799,0.69771,1010517,0.53685,435369,0.28667,318636,0.86366,3950886,0.71161
4812606,0.56093,4579641,0.53135,14159763,0.45761,11306568,0.40544,6865203,0.32497,10540539,0.45025,12226404,0.29734,1482459,0.6299,5453886,0.36868,4066116,0.50245,1642278,0.69964,905808,0.56325,456411,0.2943,319638,0.86722,3947379,0.71369
4818117,0.56175,4537056,0.53398,14143731,0.45905,11273502,0.40553,6865203,0.32513,10592142,0.44925,12293037,0.29924,1473942,0.62761,5249979,0.38698,4108200,0.50177,1642278,0.69651,970938,0.54195,443886,0.27661,318636,0.86208,3948882,0.71033
4815612,0.56059,4538058,0.53319,14097639,0.47264,11250957,0.40584,6865704,0.325,10604166,0.45046,12346644,0.29631,1474443,0.62476,5463906,0.42864,4067619,0.49756,1642278,0.69339,978954,0.51731,448896,0.28751,322644,0.81511,3944373,0.70983
4818618,0.5609,4532046,0.53308,14144232,0.45873,11210877,0.40622,6865203,0.32502,10573605,0.4494,12338628,0.30138,1475946,0.62002,5368215,0.36983,4060104,0.50461,1642278,0.69024,935868,0.53007,452904,0.28998,318636,0.86029,3950385,0.71062
4861203,0.56049,4532046,0.53345,14237418,0.45982,11350155,0.40436,6865704,0.32496,10531521,0.4508,12358668,0.30034,1480956,0.62834,5300580,0.40394,4126236,0.49934,1642278,0.68711,979956,0.4092,440880,0.28552,318636,0.85681,3945375,0.71328
4856193,0.56062,4535553,0.53359,14278500,0.45587,11296047,0.40477,6865203,0.32488,10542543,0.45103,12330612,0.30457,1475445,0.62588,5330640,0.37014,4091667,0.50311,1642278,0.68394,842181,0.52581,465429,0.28606,319137,0.85109,3925335,0.70974
4809099,0.56178,4555092,0.53237,13923291,0.4679,11289033,0.40551,6865203,0.32488,10385229,0.44774,12479409,0.29951,1474944,0.62232,5336652,0.37544,4104693,0.50317,1646787,0.70413,1030557,0.36126,443385,0.27944,320640,0.8558,3934854,0.71076
4950882,0.55452,4643268,0.52622,14285514,0.4567,11224905,0.40582,6865704,0.32487,10301562,0.44914,12381714,0.2998,1480956,0.62964,5249478,0.4219,4039062,0.50013,1642278,0.70516,859716,0.52534,448395,0.29369,321141,0.86739,3941367,0.71318
4968918,0.55485,4687356,0.52732,14209863,0.45753,11234925,0.40608,6865203,0.32491,10473906,0.4491,12387726,0.30345,1476948,0.62272,5447373,0.3684,4374732,0.49085,1695384,0.67008,1072140,0.36634,448896,0.27949,320139,0.86642,3939864,0.70866
4814109,0.56142,4597677,0.53128,14271486,0.45983,11255967,0.40599,6865704,0.32478,10538034,0.45116,12352656,0.30252,1467930,0.43475,5332143,0.39342,4066116,0.50072,1645785,0.70416,822141,0.52336,443886,0.28471,319137,0.87396,3940866,0.7112
4812105,0.56137,4557096,0.53102,13942830,0.4694,11196849,0.40633,6878730,0.32412,10450860,0.44933,12260472,0.30415,2772534,0.39847,5494467,0.43504,4032048,0.49978,1642278,0.70569,1044585,0.55546,459417,0.28265,318636,0.86927,3940866,0.71392
4818117,0.56156,4538058,0.53351,14396235,0.45577,11218893,0.40653,6865203,0.32491,10650258,0.44987,12408267,0.30203,1865724,0.54651,5454888,0.3687,4016016,0.49839,1641777,0.70294,789075,0.52172,434367,0.29252,319137,0.87486,3939363,0.70912
4814109,0.56081,4538058,0.53313,14103150,0.45959,11151759,0.40668,6864201,0.32494,10535028,0.45029,12602655,0.2968,1861716,0.53872,5296071,0.41137,4005996,0.49957,1643781,0.69904,1018032,0.54152,467934,0.27776,319137,0.86544,3946878,0.71099
4826634,0.55944,4530543,0.53316,14185314,0.46314,11260476,0.40608,6865704,0.32488,10553565,0.45014,12422295,0.29995,1485966,0.60334,5462403,0.3688,3943872,0.50325,1641777,0.6967,824646,0.54717,443385,0.27887,318636,0.86085,3943371,0.71383
4862205,0.55944,4534551,0.53349,14050044,0.46923,11416788,0.40327,6865203,0.32496,10319598,0.44856,12398247,0.29836,1469934,0.62399,5333145,0.38309,4074132,0.50013,1646787,0.70222,1008012,0.53654,446391,0.29116,318636,0.8577,3948381,0.70854
4845672,0.56158,4535553,0.53405,14264973,0.45447,11361177,0.40457,6865704,0.32494,10321602,0.44956,12369690,0.29987,1495485,0.62437,5339658,0.42781,3985956,0.50094,1643781,0.69945,830658,0.54433,451902,0.28519,319137,0.85782,3949383,0.71081
4808097,0.56165,4571625,0.53195,14097639,0.45977,11340135,0.40466,6865203,0.32498,10426311,0.44741,12267987,0.30093,1502499,0.61151,5453886,0.36843,4024533,0.49471,1644282,0.69638,1067631,0.53462,444387,0.28174,322644,0.80402,3943872,0.71365
4814610,0.56116,4584651,0.5314,14251947,0.46279,11295045,0.40525,6865203,0.32497,10417293,0.44752,12291033,0.29632,1473942,0.6268,5295069,0.40152,4039062,0.49707,1644783,0.6922,848193,0.53951,462924,0.27818,318636,0.86568,3947880,0.70854
4815111,0.56114,4554090,0.53139,13916778,0.46952,11351157,0.40419,6865704,0.32498,10436331,0.44672,12311574,0.30426,1476948,0.6221,5412804,0.36926,4037559,0.49737,1647288,0.69759,978453,0.5433,439377,0.2843,320640,0.85313,3951888,0.71051
4816614,0.56146,4537557,0.53359,14196336,0.4613,11312079,0.4053,6865203,0.32499,10310580,0.44875,12441333,0.29885,1480455,0.63003,5417814,0.37231,4026537,0.49603,1644783,0.69621,917832,0.48487,456411,0.28011,321642,0.86827,3949383,0.71297
4814610,0.56068,4536555,0.53319,14244432,0.46028,11273001,0.40544,6862698,0.32508,10320099,0.44881,12297045,0.29927,1473441,0.62851,5291061,0.41896,3970425,0.50109,1642779,0.69405,924846,0.53545,443385,0.27732,319137,0.86611,3954393,0.70748
4829139,0.5598,4532547,0.53298,14323089,0.46125,11251959,0.40598,6865203,0.32497,10476912,0.44793,12337125,0.29593,1476948,0.62408,5451882,0.36818,3975435,0.50242,1642779,0.69184,983964,0.43033,445389,0.29037,319137,0.87228,3947880,0.70929
4871724,0.55847,4532547,0.53392,14017980,0.47269,11201859,0.40679,6865203,0.32513,10429317,0.44728,12382716,0.29484,1473942,0.61994,5332143,0.39105,3988962,0.50475,1644282,0.68848,853704,0.5301,454908,0.28917,319137,0.86578,3948381,0.71131
4832145,0.56081,4537557,0.53366,14257959,0.45878,11356167,0.40405,6865704,0.325,10546551,0.44863,12180813,0.29837,1480455,0.62901,5331642,0.43646,3977940,0.50208,1645785,0.6918,1018032,0.51029,442383,0.28107,318636,0.87354,3942870,0.71398
4809099,0.56169,4578138,0.53234,14177799,0.46252,11301057,0.40545,6865203,0.32502,10501461,0.45081,12179310,0.29696,1476948,0.62496,5420319,0.36928,3952389,0.49975,1643280,0.69011,806109,0.50997,465930,0.28614,319638,0.8652,3943872,0.70868
4812105,0.56105,4583649,0.53049,14190825,0.46281,11284023,0.40555,6880233,0.3241,10473405,0.45029,12298047,0.2991,1473942,0.62143,5295570,0.40985,4101186,0.49325,1644783,0.68776,982962,0.53015,437373,0.28479,318636,0.85681,3943371,0.71059
4816113,0.56153,4547577,0.53259,13894233,0.47543,11229915,0.40584,6865203,0.32488,10384227,0.44769,12258468,0.29965,1491477,0.6286,5460900,0.36834,4023531,0.50061,1644783,0.68513,943383,0.48467,454407,0.28981,318636,0.85602,3950385,0.71234
4818618,0.56122,4540563,0.53316,14178300,0.4641,11229414,0.40649,6865704,0.32487,10360179,0.44815,12529509,0.29806,1448391,0.38778,5330640,0.38151,4117218,0.49933,1646286,0.68675,939375,0.52823,446892,0.28115,319137,0.8632,3947379,0.71377
4813107,0.56097,4534050,0.53313,14166777,0.46219,11256468,0.40578,6865203,0.32491,10555569,0.44956,12466383,0.30395,2009511,0.44414,5342664,0.42674,4019022,0.50013,1660314,0.70269,941880,0.40337,445890,0.28519,320139,0.85502,3922830,0.70961
4839660,0.55964,4531545,0.53337,14219883,0.46005,11201859,0.40627,6865704,0.32478,10423806,0.44984,12442836,0.29961,1863219,0.56381,5454888,0.36875,4003491,0.49837,1657308,0.69398,847191,0.51864,457413,0.28625,322143,0.86781,3941868,0.71011
4875231,0.56043,4534551,0.53374,14337117,0.46163,11218392,0.40659,6863700,0.32488,10392243,0.44773,12326604,0.30164,1834662,0.55934,5293065,0.39969,4044072,0.49829,1663320,0.69645,1033062,0.405,435870,0.29127,320139,0.81735,3944373,0.71229
4818117,0.56099,4537557,0.53378,14214372,0.46627,11158272,0.40716,6865704,0.32478,10648254,0.4488,12323598,0.30139,1475946,0.60403,5419317,0.36908,4021527,0.49841,1657308,0.6968,812622,0.52451,467934,0.2838,321141,0.86962,3939363,0.70829
4889259,0.56295,4583649,0.53108,14180304,0.46064,11201859,0.40628,6865203,0.32491,10561581,0.44855,12212877,0.30008,1471437,0.62574,5416311,0.37075,4037058,0.4971,1642278,0.70079,1033563,0.44465,443886,0.27856,319137,0.86667,3941367,0.71048
4812606,0.561,4586655,0.53045,14365674,0.46024,11344143,0.40482,6864201,0.32494,10690839,0.44911,12397245,0.29852,1590174,0.63855,5292564,0.4176,3989964,0.49967,1642278,0.69765,824646,0.55209,445890,0.2927,319137,0.86948,3940866,0.71329
4818117,0.56148,4542066,0.53361,14589621,0.45507,11257971,0.40517,6865704,0.32488,10489938,0.45115,12375201,0.30411,1599693,0.59556,5453385,0.36853,4086156,0.4976,1642278,0.69454,1025547,0.55465,451401,0.27868,318636,0.86624,3939864,0.70856
4814610,0.56053,4535553,0.5334,13942830,0.47199,11295045,0.40484,6865203,0.32496,10551561,0.45066,12443337,0.29492,1473942,0.6277,5334147,0.38937,4045074,0.49881,1642278,0.69139,787572,0.52636,445389,0.28133,319638,0.86912,3940866,0.7112
4814610,0.56121,4533048,0.53329,14163270,0.46318,11229915,0.40638,6865704,0.32494,10675809,0.44781,12424800,0.30247,1474944,0.62474,5336151,0.43451,4012008,0.49817,1642278,0.68825,1067631,0.56477,459918,0.4357,319137,0.86297,3941367,0.71363
4857696,0.55849,4533048,0.53313,14445333,0.45717,11239935,0.40599,6865203,0.32498,10435830,0.44934,12513978,0.29602,1475445,0.62088,5453886,0.36808,4026537,0.50232,1642278,0.68511,845688,0.54534,2285061,0.10112,318135,0.85692,3939864,0.70911
4861704,0.56098,4535553,0.5337,14520984,0.45462,11251959,0.40587,6865203,0.32497,10577613,0.44983,12374199,0.29671,1480956,0.6286,5253987,0.40846,3995976,0.50347,1646787,0.70429,1071639,0.60594,2513517,0.07137,320139,0.84921,3940866,0.71165
4811604,0.56173,4548579,0.53277,14168781,0.46987,11190837,0.40679,6880233,0.32421,10589637,0.44872,12090132,0.30273,1474443,0.62621,5460399,0.36848,3987459,0.50229,1641276,0.70689,893283,0.49115,2510511,0.07137,318636,0.86107,3940866,0.71422
4811103,0.56139,4582146,0.53161,14332608,0.45768,11206869,0.40655,6862698,0.32508,10500960,0.45139,12322596,0.30343,1475946,0.62147,5331642,0.3801,4028040,0.49962,1643781,0.70264,937872,0.57176,2513517,0.07137,320640,0.86138,3939363,0.70957
4811604,0.56085,4579140,0.53078,14978898,0.44608,11157270,0.40742,6865203,0.32497,10455870,0.44736,12384720,0.3053,1480956,0.62921,5340159,0.42511,3906798,0.50872,1641777,0.70032,1042581,0.58546,2510511,0.07137,321642,0.86916,3941868,0.71193
4820622,0.56137,4538058,0.53377,14409261,0.45627,11208372,0.40605,6865203,0.32513,10436331,0.44751,12341634,0.29682,1475445,0.62734,5456892,0.36855,4019022,0.4968,1642779,0.69676,894786,0.43627,2513517,0.07137,318636,0.86837,3944874,0.71385
4813608,0.56089,4537557,0.53333,15106653,0.43798,11250957,0.40574,6865704,0.325,10622202,0.44914,12460371,0.29551,1474944,0.62378,5291562,0.39818,4012509,0.49617,1646286,0.70261,871740,0.56447,2510511,0.07137,319137,0.8688,3945876,0.70917
4820121,0.56041,4532547,0.53317,13964874,0.47299,11190837,0.40683,6865203,0.32502,10526010,0.45159,12324099,0.29978,1477449,0.62559,5421321,0.36924,4025535,0.49499,1644282,0.69968,1057110,0.59708,2514519,0.07127,322143,0.82093,3949383,0.71126
4864209,0.55993,4532046,0.53336,14127198,0.46241,11207871,0.40591,6865704,0.32496,10509477,0.44967,12356664,0.29837,1373742,0.40794,5414808,0.36981,4107699,0.4971,1643280,0.69662,919836,0.38539,2513517,0.07137,326652,0.86919,3952890,0.71334
4851684,0.56093,4535553,0.53368,14181807,0.45831,11157771,0.40683,6865203,0.32488,10600158,0.44974,12256965,0.29996,2248488,0.42185,5297574,0.41578,4041567,0.49828,1644783,0.69319,840678,0.54138,2510511,0.07137,318636,0.86366,3948882,0.70894
4807596,0.56191,4554090,0.53211,14442327,0.4534,11168793,0.40647,6865203,0.32488,10542042,0.45001,12254460,0.29941,1889271,0.55435,5453886,0.3687,4009503,0.4964,1646787,0.69798,1001499,0.58466,2510511,0.07137,319638,0.86722,3944373,0.70983
4813608,0.56149,4596174,0.53156,13873692,0.47642,11184825,0.40665,6865704,0.32487,10639737,0.44965,12353157,0.29868,1824141,0.56297,5330640,0.38723,4072128,0.49987,1646787,0.69627,1030557,0.35695,2414319,0.14239,318636,0.86208,3953892,0.71067
4812105,0.56134,4559100,0.53114,14214873,0.45737,11119695,0.40713,6865203,0.32491,10296051,0.4491,12301554,0.29928,1583661,0.61729,5341161,0.43297,4045575,0.49576,1643280,0.69345,816129,0.53338,336171,0.33219,318636,0.85377,3946878,0.71325
4818117,0.56151,4537056,0.53365,14148741,0.4612,11151759,0.40694,6865704,0.32478,10353165,0.44872,12509469,0.29727,1468431,0.62763,5454387,0.36853,3935355,0.50767,1642779,0.69188,1001499,0.58363,544587,0.51422,319638,0.85222,3947880,0.70836
4814109,0.56084,4538559,0.53326,14093130,0.46033,11097651,0.40758,6863700,0.32488,10393746,0.44756,12226404,0.30104,1536066,0.62977,5293566,0.40611,4064112,0.49609,1642779,0.68964,977952,0.51221,266532,0.53437,319137,0.8595,3928341,0.71078
4827135,0.55938,4531545,0.53331,13945335,0.47182,11165787,0.40695,6865704,0.32478,10391742,0.4473,12477906,0.29816,1492479,0.60578,5418315,0.36889,4023531,0.50164,1646286,0.69216,761520,0.54614,164328,0.69251,320640,0.86964,3936858,0.71051
4862205,0.56016,4534551,0.53339,14098140,0.46432,11439834,0.40367,6878730,0.32421,10540539,0.44774,12437325,0.29697,1480455,0.62913,5332644,0.37834,4018521,0.50133,1643781,0.68981,993984,0.57497,164829,0.68042,321141,0.86405,3950385,0.71216
4845672,0.56158,4535553,0.53415,14275995,0.45416,11344644,0.40462,6865704,0.32488,10559577,0.45095,12293037,0.29804,1473942,0.6268,5334147,0.42348,3990966,0.50151,1643280,0.68793,1050597,0.60116,164328,0.6753,319137,0.8669,3945375,0.70828
4808097,0.56165,4559601,0.53126,14223891,0.45957,11366688,0.40462,6865203,0.32496,10534527,0.45053,12200853,0.29945,1476948,0.6221,5455389,0.36855,3999483,0.49885,1644282,0.68541,793083,0.50846,165831,0.69184,319137,0.86656,3951888,0.70888
4814109,0.56124,4594671,0.53139,13970385,0.47122,11295546,0.40542,6865704,0.32494,10544046,0.44925,12339630,0.30612,1480455,0.63003,5285550,0.39716,4011507,0.49998,1644783,0.68298,985968,0.5851,174348,0.65456,318636,0.87489,3948381,0.71165
4815612,0.56102,4554090,0.53126,14087619,0.46657,11345145,0.40455,6865203,0.32498,10335129,0.4489,12335622,0.2977,1473441,0.62851,5431341,0.43905,4041066,0.50027,1662318,0.70187,989976,0.58576,165831,0.69098,330159,0.82484,3948381,0.71362
4816614,0.56147,4538559,0.53352,14210364,0.46263,11307069,0.40518,6865203,0.32497,10448856,0.44945,12466884,0.29761,1476948,0.62408,5413305,0.36923,4050585,0.49302,1656306,0.69455,890277,0.46871,163827,0.66514,319137,0.87486,3943371,0.70893
4814610,0.56067,4537557,0.53319,14222889,0.45778,11279013,0.40498,6865704,0.32498,10571100,0.44975,12325101,0.30362,1473942,0.61994,5287053,0.41408,4046577,0.50129,1656306,0.69136,895287,0.57234,164328,0.68859,319137,0.86544,3940866,0.71193
4829139,0.5598,4532046,0.53279,14085615,0.46816,11256969,0.40599,6865203,0.32499,10459377,0.45084,12222396,0.29705,1480455,0.62901,5456892,0.36851,4055094,0.49724,1666326,0.69357,1060116,0.54858,165831,0.68817,318636,0.86085,3940365,0.71392
4873227,0.55837,4532547,0.53381,13933812,0.47175,11184825,0.40659,6862698,0.32508,10639737,0.44943,12250953,0.30383,1476948,0.62496,5330640,0.38615,4046076,0.50023,1642278,0.70114,801099,0.5339,166833,0.66795,318636,0.8577,3940365,0.71002
4830642,0.56087,4538058,0.53348,14193330,0.46189,11373201,0.40425,6865203,0.32497,10636731,0.44871,12280011,0.29884,1473942,0.62143,5340159,0.43108,4067118,0.5017,1642278,0.69798,1051098,0.54613,164829,0.68997,319137,0.85782,3946377,0.71188
4808598,0.56178,4575633,0.53184,14056056,0.46487,11295045,0.40479,6865203,0.32513,10633224,0.44908,12282516,0.30022,1339173,0.41341,5452884,0.3685,4057599,0.49537,1642278,0.69486,797592,0.54006,165330,0.6632,320640,0.85513,3946377,0.71398
4812606,0.56094,4583649,0.5307,14229903,0.46148,11284023,0.40545,6865704,0.325,10521000,0.45158,12431313,0.30542,1913820,0.37533,5294568,0.4041,3995976,0.49945,1642278,0.69171,1026549,0.52753,164328,0.69316,320640,0.87054,3947379,0.70918
4816113,0.56152,4549581,0.53239,13813071,0.4734,11240937,0.40589,6865203,0.32502,10552062,0.45076,12363678,0.30311,1920834,0.54234,5416812,0.36917,4093170,0.49869,1642278,0.6886,847191,0.55832,164829,0.68346,320139,0.86474,3944373,0.71155
4818618,0.56124,4539060,0.53319,14222889,0.46371,11212881,0.40617,6865704,0.32496,10581621,0.44899,12426804,0.30937,1851195,0.56306,5416311,0.37563,4016517,0.50108,1642278,0.68545,1016529,0.53714,164829,0.66826,319137,0.8734,3948381,0.71391
